"","grad","ex-tuition","ex-other","ex-rent","in-scholarship","in-tuition","in-home","debt","work","work-school","worknum","region","school","rev1","workhour1","rev2","workhour2","rev3","workhour3","rev4","workhour4","ofcrev","ofcwhr","ofcrev2","ofcwhr2","ofcrev3","ofcwhr3","ofcrev4","ofcwhr4"
"291",TRUE,34406,2500,13000,678,FALSE,10000,TRUE,TRUE,TRUE,2,"south","public",5000,200,3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",FALSE,33767,1500,10000,0,TRUE,10000,FALSE,TRUE,TRUE,1,"south","public",21000,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",FALSE,17650,1200,11000,333,TRUE,8000,FALSE,TRUE,TRUE,1,"south","public",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",FALSE,24223,1260,7000,0,FALSE,7000,FALSE,TRUE,TRUE,2,"north","public",3000,15,7000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",TRUE,24600,2650,5000,2654,TRUE,4000,FALSE,TRUE,TRUE,1,"north","public",3000,15,NA,NA,NA,NA,NA,NA,3000,15,NA,NA,NA,NA,NA,NA
"296",TRUE,20350,5000,6500,0,TRUE,7000,FALSE,TRUE,TRUE,2,"south","public",5000,55,3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",TRUE,32336,2125,6000,700,FALSE,8000,TRUE,TRUE,TRUE,3,"south","public",5000,15,1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",TRUE,16446,3941,9000,0,TRUE,9000,FALSE,TRUE,TRUE,1,"south","public",5000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",FALSE,29496,1800,8000,0,TRUE,10000,FALSE,TRUE,TRUE,1,"south","public",3000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",FALSE,24223,2500,6500,1000,TRUE,10000,FALSE,TRUE,TRUE,1,"north","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",FALSE,12000,7000,8000,3000,FALSE,10000,FALSE,TRUE,TRUE,2,"south","public",15000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",FALSE,30000,1800,6000,0,TRUE,7500,FALSE,TRUE,TRUE,1,"south","public",5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",FALSE,26000,2050,6000,0,TRUE,10000,FALSE,TRUE,TRUE,1,"north","public",5000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",TRUE,15810,2500,9000,0,TRUE,0,FALSE,TRUE,TRUE,1,"north","public",5000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",TRUE,24000,1400,5000,0,TRUE,3000,FALSE,TRUE,TRUE,1,"north","private",7000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",FALSE,34000,3000,11000,0,TRUE,11000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",FALSE,29000,4000,8000,0,TRUE,5000,FALSE,TRUE,TRUE,1,"south","public",3000,25,NA,NA,NA,NA,NA,NA,3000,30,NA,NA,NA,NA,NA,NA
"308",FALSE,23000,3500,6000,0,TRUE,9000,TRUE,TRUE,TRUE,1,"east","public",5000,35,NA,NA,NA,NA,NA,NA,1500,15,NA,NA,NA,NA,NA,NA
"309",FALSE,23000,4000,5000,0,FALSE,2000,FALSE,TRUE,TRUE,2,"south","public",5000,55,5000,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",FALSE,36000,5000,6000,0,FALSE,11000,TRUE,FALSE,NA,NA,"east","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",FALSE,30000,1900,9000,0,TRUE,8000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,3600,12,NA,NA,NA,NA,NA,NA
"312",FALSE,25734,0,10000,0,TRUE,6587,FALSE,TRUE,TRUE,1,"north","public",1000,15,7000,25,9000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",FALSE,17850,1822,9800,0,TRUE,6000,FALSE,TRUE,TRUE,3,"north","public",5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",FALSE,20000,0,7000,4000,TRUE,0,FALSE,TRUE,TRUE,1,"north","public",3000,15,NA,NA,NA,NA,NA,NA,6000,40,3000,24,NA,NA,NA,NA
"315",FALSE,24510,7000,15000,4000,TRUE,20000,TRUE,TRUE,TRUE,3,"north","public",5000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",FALSE,29000,0,10000,0,FALSE,0,FALSE,TRUE,TRUE,1,"south","private",3000,25,3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",TRUE,28000,6000,4000,0,FALSE,0,FALSE,TRUE,TRUE,1,"north","public",3000,25,NA,NA,NA,NA,NA,NA,11000,80,NA,NA,NA,NA,NA,NA
"318",FALSE,50000,6000,6000,0,TRUE,6000,FALSE,TRUE,TRUE,1,"north","private",7000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",FALSE,30000,0,20000,0,TRUE,4800,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,5000,36,15000,28,6400,18,NA,NA
"320",TRUE,29350,5800,7000,3000,FALSE,0,FALSE,TRUE,TRUE,1,"north","public",3000,35,NA,NA,NA,NA,NA,NA,13000,96,NA,NA,NA,NA,NA,NA
"321",FALSE,50000,6500,11000,3000,TRUE,17000,FALSE,TRUE,TRUE,1,"north","private",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",FALSE,30000,7500,8000,0,TRUE,13000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,20000,280,NA,NA,NA,NA,NA,NA
"323",FALSE,30000,7500,8000,0,TRUE,13000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,20000,280,NA,NA,NA,NA,NA,NA
"324",FALSE,30000,7500,8000,0,TRUE,13000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,20000,280,NA,NA,NA,NA,NA,NA
"325",FALSE,30000,7500,8000,0,TRUE,13000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,20000,280,NA,NA,NA,NA,NA,NA
"326",FALSE,31000,1700,7000,0,TRUE,3000,FALSE,TRUE,TRUE,1,"north","public",5000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",FALSE,22000,3000,9000,0,TRUE,8000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",FALSE,28013,1575,5000,0,TRUE,0,FALSE,TRUE,TRUE,1,"north","public",5000,35,9000,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",TRUE,55000,5500,9000,10000,TRUE,10000,FALSE,TRUE,TRUE,2,"north","private",5000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",TRUE,55045,4000,6000,0,TRUE,6000,FALSE,TRUE,TRUE,2,"north","private",3000,15,3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",TRUE,55000,4500,10000,3000,TRUE,8000,FALSE,TRUE,TRUE,1,"north","private",7000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",TRUE,60000,4000,10000,7000,TRUE,10000,FALSE,TRUE,TRUE,2,"north","private",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",FALSE,50000,4000,10000,260,TRUE,10000,FALSE,FALSE,NA,NA,"central","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",FALSE,28000,2300,14000,0,TRUE,15000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",FALSE,22384,4300,12000,0,FALSE,0,TRUE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,16000,125,NA,NA,NA,NA,NA,NA
"336",FALSE,20000,4000,5000,0,TRUE,5000,FALSE,TRUE,FALSE,NA,"east","public",NA,NA,NA,NA,NA,NA,NA,NA,2000,16,NA,NA,NA,NA,NA,NA
"337",FALSE,50000,6000,10000,0,TRUE,10000,TRUE,TRUE,FALSE,NA,"north","private",NA,NA,NA,NA,NA,NA,NA,NA,7000,32,7000,14,NA,NA,NA,NA
"338",FALSE,23000,5000,5000,0,TRUE,5000,FALSE,TRUE,TRUE,1,"north","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",FALSE,23000,5000,5000,0,TRUE,5000,FALSE,TRUE,TRUE,1,"north","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",FALSE,23000,5000,5000,0,TRUE,5000,FALSE,TRUE,TRUE,1,"north","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",FALSE,25000,0,8000,0,TRUE,8000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",FALSE,26000,13000,10000,0,TRUE,13000,FALSE,TRUE,TRUE,2,"north","public",3000,15,7000,NA,NA,NA,NA,NA,3000,20,NA,NA,NA,NA,NA,NA
"343",TRUE,12000,4800,5000,0,TRUE,5000,FALSE,TRUE,TRUE,1,"north","public",5000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",TRUE,27000,3000,15000,18000,TRUE,0,FALSE,FALSE,NA,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",TRUE,11000,5000,12000,0,FALSE,0,TRUE,TRUE,TRUE,1,"south","public",5000,5,NA,NA,NA,NA,NA,NA,22000,30,NA,NA,NA,NA,NA,NA
"346",FALSE,30000,0,7000,0,TRUE,10000,FALSE,TRUE,TRUE,1,"south","public",5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",TRUE,20000,6000,6000,4000,FALSE,0,FALSE,TRUE,TRUE,3,"south","public",5000,5,3000,35,3000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",FALSE,28000,7500,8000,0,TRUE,7500,FALSE,TRUE,TRUE,1,"south","public",7000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",TRUE,27000,5000,8000,0,TRUE,10000,FALSE,FALSE,NA,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",FALSE,33000,5000,10000,0,FALSE,10000,TRUE,TRUE,TRUE,1,"south","public",3000,25,NA,NA,NA,NA,NA,NA,6000,32,NA,NA,NA,NA,NA,NA
"351",FALSE,29266,2125,7000,0,TRUE,7000,FALSE,TRUE,TRUE,1,"south","public",3500,35,1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",TRUE,35476,5800,10000,0,TRUE,0,FALSE,TRUE,TRUE,2,"south","public",5000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",TRUE,32000,3500,8000,0,TRUE,8000,FALSE,TRUE,TRUE,1,"south","public",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",TRUE,11736,0,80000,0,TRUE,8000,TRUE,TRUE,TRUE,1,"south","public",7000,35,3000,25,3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",FALSE,51868,12500,7000,0,FALSE,0,TRUE,TRUE,TRUE,2,"south","private",1000,15,3000,5,NA,NA,NA,NA,3200,8,11650,65.5,NA,NA,NA,NA
"356",FALSE,55000,3500,8000,0,TRUE,8000,FALSE,FALSE,NA,NA,"north","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",FALSE,32000,4000,6000,0,TRUE,8000,FALSE,TRUE,FALSE,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,130,15,NA,NA,NA,NA,NA,NA
"358",FALSE,49000,2500,10000,0,TRUE,10000,FALSE,TRUE,TRUE,1,"north","private",5000,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",FALSE,50000,4500,7000,0,FALSE,0,TRUE,TRUE,FALSE,NA,"north","private",NA,NA,NA,NA,NA,NA,NA,NA,17000,132,16000,112,NA,NA,NA,NA
"360",FALSE,24000,0,8000,0,TRUE,5000,FALSE,TRUE,TRUE,1,"north","public",5000,25,NA,NA,NA,NA,NA,NA,8000,60,NA,NA,NA,NA,NA,NA
"361",FALSE,30000,3500,7000,0,TRUE,12000,FALSE,TRUE,TRUE,1,"south","public",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",FALSE,23000,2100,8000,6000,TRUE,8000,FALSE,TRUE,TRUE,2,"north","public",5000,5,5000,5,NA,NA,NA,NA,9792,34,1400,7,NA,NA,NA,NA
"363",TRUE,15000,5000,10000,0,TRUE,5000,FALSE,TRUE,TRUE,1,"east","public",5000,120,1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",FALSE,59000,0,4500,500,TRUE,2000,FALSE,TRUE,TRUE,1,"north","private",1000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",FALSE,24000,0,5000,0,TRUE,1500,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",FALSE,32000,23100,5000,1250,TRUE,5000,FALSE,TRUE,TRUE,1,"south","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",FALSE,50000,6000,10000,1000,TRUE,10000,FALSE,FALSE,NA,NA,"north","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",FALSE,24000,0,5000,0,TRUE,0,FALSE,TRUE,TRUE,1,"north","public",5000,25,NA,NA,NA,NA,NA,NA,4400,6,NA,NA,NA,NA,NA,NA
"369",FALSE,23000,4000,6000,0,TRUE,2000,FALSE,TRUE,FALSE,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,4000,10,NA,NA,NA,NA,NA,NA
"370",TRUE,25000,6000,5000,5000,TRUE,5000,FALSE,TRUE,TRUE,1,"north","public",5000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",FALSE,50000,3000,6000,2500,TRUE,6000,FALSE,TRUE,TRUE,1,"north","private",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",FALSE,60000,30000,10000,0,FALSE,4000,TRUE,TRUE,TRUE,1,"north","private",5000,45,5000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",TRUE,20000,6000,6000,4000,FALSE,0,FALSE,TRUE,TRUE,2,"south","public",5000,5,3000,35,3000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",FALSE,0,0,8000,0,TRUE,8000,FALSE,FALSE,NA,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",FALSE,38000,2500,5000,0,TRUE,5000,FALSE,TRUE,TRUE,1,"south","public",7000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",TRUE,20000,18000,15000,6000,FALSE,25000,TRUE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",FALSE,24000,3750,5000,0,TRUE,8000,FALSE,TRUE,TRUE,2,"south","public",3000,5,NA,NA,NA,NA,NA,NA,13000,7,NA,NA,NA,NA,NA,NA
"378",FALSE,17000,3000,5000,0,TRUE,0,FALSE,TRUE,FALSE,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,20000,128,NA,NA,NA,NA,NA,NA
"379",FALSE,17000,3000,7000,0,TRUE,0,FALSE,TRUE,TRUE,1,"south","public",5000,35,1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",FALSE,9000,3200,11000,0,TRUE,11000,FALSE,TRUE,TRUE,2,"south","public",5000,5,1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",FALSE,15000,2400,5000,5000,TRUE,0,FALSE,TRUE,TRUE,1,"south","public",1000,15,5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",TRUE,20000,6000,6000,4000,FALSE,0,FALSE,TRUE,TRUE,2,"south","public",5000,5,3000,35,3000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",FALSE,30000,3000,7000,0,FALSE,0,TRUE,TRUE,TRUE,3,"south","public",7000,55,3000,25,3000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",TRUE,20000,6000,6000,4000,FALSE,0,FALSE,TRUE,TRUE,3,"south","public",5000,5,3000,35,3000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",TRUE,20000,6000,6000,4000,FALSE,0,FALSE,TRUE,TRUE,3,"south","public",5000,5,3000,35,3000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",TRUE,20000,6000,6000,4000,FALSE,0,FALSE,TRUE,TRUE,3,"south","public",5000,5,3000,35,3000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",FALSE,22400,4300,8000,0,TRUE,0,FALSE,TRUE,TRUE,1,NA,"public",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",TRUE,36759,4400,10000,0,TRUE,8000,FALSE,TRUE,TRUE,3,"south","public",3000,25,1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",FALSE,39000,2500,8000,20000,TRUE,0,FALSE,TRUE,TRUE,1,"south","public",1000,15,NA,NA,NA,NA,NA,NA,3000,15,NA,NA,NA,NA,NA,NA
"390",TRUE,30000,1666,12000,0,FALSE,0,FALSE,TRUE,TRUE,1,"north","public",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",FALSE,24000,2000,6000,0,TRUE,6000,FALSE,FALSE,NA,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",FALSE,26000,3500,5000,0,TRUE,4000,TRUE,TRUE,TRUE,1,"south","public",5000,35,NA,NA,NA,NA,NA,NA,3000,24,2000,3,NA,NA,NA,NA
"393",TRUE,30000,2000,12000,7600,TRUE,10000,FALSE,TRUE,TRUE,1,"north","public",5000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",TRUE,23000,4000,10000,0,FALSE,3000,TRUE,TRUE,TRUE,1,"south","public",3000,160,NA,NA,NA,NA,NA,NA,8000,16,NA,NA,NA,NA,NA,NA
"395",TRUE,11169,3833,12000,0,TRUE,7000,FALSE,TRUE,TRUE,2,"south","public",3000,15,1000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",TRUE,11629,2500,8000,0,TRUE,0,FALSE,TRUE,TRUE,1,"south","public",1000,5,NA,NA,NA,NA,NA,NA,11600,58,NA,NA,NA,NA,NA,NA
"397",FALSE,25000,1500,4500,0,TRUE,6000,FALSE,TRUE,TRUE,1,"south","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",FALSE,23000,4500,5000,10000,TRUE,0,FALSE,TRUE,TRUE,1,"north","public",5000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",FALSE,25000,2000,7000,0,TRUE,7000,FALSE,TRUE,TRUE,1,"south","public",5000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",FALSE,24500,3600,4500,0,TRUE,6000,FALSE,TRUE,TRUE,2,"south","public",3000,15,3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",FALSE,29000,5000,7000,0,FALSE,5000,FALSE,TRUE,TRUE,1,"south","public",3000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",TRUE,21000,1500,6000,4000,TRUE,0,FALSE,TRUE,TRUE,1,"south","public",3000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",TRUE,26800,4800,9000,0,TRUE,14000,FALSE,TRUE,TRUE,1,"north","public",7000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",TRUE,35000,9000,10000,0,TRUE,10000,FALSE,TRUE,TRUE,1,"north","public",7000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",TRUE,35000,9000,10000,0,TRUE,10000,FALSE,TRUE,TRUE,1,"north","public",7000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",FALSE,33000,1500,6000,0,TRUE,8000,FALSE,TRUE,TRUE,1,"south","public",3000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",FALSE,23000,3000,5000,500,TRUE,5000,FALSE,TRUE,FALSE,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,6000,24,6000,18,NA,NA,NA,NA
"408",TRUE,16000,16000,11000,0,TRUE,11000,FALSE,TRUE,TRUE,2,"north","public",7000,15,3000,5,NA,NA,NA,NA,4000,25,NA,NA,NA,NA,NA,NA
"409",FALSE,7748,4000,8000,1000,TRUE,6000,FALSE,TRUE,TRUE,2,"south","public",7000,35,3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",FALSE,25000,1925,7500,0,TRUE,10000,FALSE,TRUE,TRUE,1,"south","public",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",FALSE,24020,3666,5000,1000,TRUE,0,FALSE,TRUE,TRUE,1,"south","public",3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",TRUE,13655,8037,8000,6000,FALSE,0,TRUE,TRUE,TRUE,1,"north","public",7000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",TRUE,27000,2000,6000,3000,TRUE,5000,FALSE,TRUE,TRUE,1,"south","public",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",TRUE,52000,3000,9000,3375,TRUE,0,FALSE,TRUE,TRUE,2,"north","private",1000,15,3000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",FALSE,28000,4200,6000,0,TRUE,0,FALSE,TRUE,TRUE,2,"south","public",7000,35,3000,25,NA,NA,NA,NA,4000,8,600,4,NA,NA,NA,NA
