grad,ex.tuition,ex.other,ex.rent,in.scholarship,in.tuition,in.home,debt,work,work.school,worknum,region,school,rev1,workhour1,rev2,workhour2,rev3,workhour3,rev4,workhour4,ofcrev,ofcwhr,ofcrev2,ofcwhr2,ofcrev3,ofcwhr3,ofcrev4,ofcwhr4,labor1,contract1,paywage1,satisfication1,labor2,contract2,paywage2,satisfication2,labor3,contract3,paywage3,satisfication3,labor4,contract4,paywage4,satisfication4,ofccontract1,ofcins1,ofcwage1,ofcsat1,ofccontract2,ofcins2,ofcwage2,ofcsat2,ofccontract3,ofcins3,ofcwage3,ofcsat3,ofccontract4,ofcins4,ofcwage4,ofcsat4,totalrev,totalexp,totalwhr,ofcnum1,ofcnum2,ofcnum3,ofcnum4,ofcworknum,totalworknum,totalcontract,totalins,totallabor,totallatepay,expense,total.ofc.latepay
FALSE,25000,0,4000,4000,FALSE,0,FALSE,TRUE,TRUE,3,north,public,7000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,9000,25,0,0,0,0,0,3,1,0,1,0,4000,0
FALSE,28940,4300,8000,0,TRUE,8000,FALSE,TRUE,TRUE,1,0,public,3000,15,0,0,0,0,0,0,2800,8,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5800,18088,23,1,0,0,0,1,2,1,0,1,0,12300,1
FALSE,29496,1900,7000,0,TRUE,6000,FALSE,TRUE,TRUE,1,south,public,5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,14799.2,35,0,0,0,0,0,1,1,0,1,0,8900,0
TRUE,20000,0,6500,0,TRUE,7000,FALSE,TRUE,TRUE,2,south,public,5000,35,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,10500,50,0,0,0,0,0,2,2,0,2,0,6500,0
FALSE,24000,7000,4000,0,TRUE,7000,FALSE,TRUE,TRUE,1,south,public,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,15800,25,0,0,0,0,0,1,1,0,0,0,11000,0
TRUE,40000,4500,6000,0,TRUE,0,FALSE,TRUE,TRUE,1,south,public,7000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,18500,15,0,0,0,0,0,1,1,0,1,1,10500,0
TRUE,50000,0,6000,0,TRUE,3000,FALSE,TRUE,TRUE,2,south,public,3000,65,7000,81,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,16000,146,0,0,0,0,0,2,1,0,2,1,6000,0
FALSE,25000,6000,9000,0,TRUE,90000,FALSE,TRUE,TRUE,1,south,public,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,20000,25,0,0,0,0,0,1,0,0,0,0,15000,0
FALSE,32000,0,7000,0,TRUE,6000,FALSE,TRUE,FALSE,0,north,public,0,0,0,0,0,0,0,0,2000,16,4000,12,5000,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,4,0,0,1,3,0,0,0,0,11000,13400,44,1,1,1,0,3,3,0,1,0,0,7000,3
TRUE,25000,2200,10000,5000,FALSE,0,TRUE,TRUE,TRUE,1,south,public,5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,17200,35,0,0,0,0,0,1,999,0,0,1,12200,0
TRUE,17000,4500,8000,10000,TRUE,5000,FALSE,TRUE,TRUE,1,south,public,9000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,15900,5,0,0,0,0,0,1,1,0,0,0,12500,0
FALSE,33767,1500,10000,0,TRUE,10000,FALSE,TRUE,TRUE,1,south,public,21000,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,18253.4,150,0,0,0,0,0,1,999,0,1,1,11500,0
FALSE,17650,1200,11000,333,TRUE,8000,FALSE,TRUE,TRUE,1,south,public,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,15730,25,0,0,0,0,0,1,1,0,1,0,12200,0
FALSE,24223,1260,7000,0,FALSE,7000,FALSE,TRUE,TRUE,2,north,public,3000,15,7000,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,13104.6,60,0,0,0,0,0,2,1,0,1,0,8260,0
TRUE,24600,2650,5000,2654,TRUE,4000,FALSE,TRUE,TRUE,1,north,public,3000,15,0,0,0,0,0,0,3000,15,0,0,0,0,0,0,0,999,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6000,12570,30,1,0,0,0,1,2,999,1,0,1,7650,1
TRUE,20350,5000,6500,0,TRUE,7000,FALSE,TRUE,TRUE,2,south,public,5000,55,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,15570,70,0,0,0,0,0,2,2,0,2,1,11500,0
TRUE,32336,2125,6000,700,FALSE,8000,TRUE,TRUE,TRUE,3,south,public,5000,15,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,14592.2,20,0,0,0,0,0,3,1,0,1,1,8125,0
TRUE,16446,3941,9000,0,TRUE,9000,FALSE,TRUE,TRUE,1,south,public,5000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,16230.2,15,0,0,0,0,0,1,1,0,1,0,12941,0
FALSE,29496,1800,8000,0,TRUE,10000,FALSE,TRUE,TRUE,1,south,public,3000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,15699.2,5,0,0,0,0,0,1,1,0,1,0,9800,0
FALSE,24223,2500,6500,1000,TRUE,10000,FALSE,TRUE,TRUE,1,north,public,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,13844.6,15,0,0,0,0,0,1,0,0,0,0,9000,0
FALSE,12000,7000,8000,3000,FALSE,10000,FALSE,TRUE,TRUE,2,south,public,15000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,17400,25,0,0,0,0,0,2,1,0,1,0,15000,0
FALSE,30000,1800,6000,0,TRUE,7500,FALSE,TRUE,TRUE,1,south,public,5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,13800,35,0,0,0,0,0,1,1,0,1,0,7800,0
FALSE,26000,2050,6000,0,TRUE,10000,FALSE,TRUE,TRUE,1,north,public,5000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,13250,45,0,0,0,0,0,1,999,0,0,0,8050,0
TRUE,15810,2500,9000,0,TRUE,0,FALSE,TRUE,TRUE,1,north,public,5000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,14662,5,0,0,0,0,0,1,1,0,1,0,11500,0
TRUE,24000,1400,5000,0,TRUE,3000,FALSE,TRUE,TRUE,1,north,private,7000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,11200,35,0,0,0,0,0,1,1,0,0,1,6400,0
FALSE,29000,4000,8000,0,TRUE,5000,FALSE,TRUE,TRUE,1,south,public,3000,25,0,0,0,0,0,0,3000,30,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6000,17800,55,1,0,0,0,1,2,0,0,1,0,12000,1
FALSE,23000,3500,6000,0,TRUE,9000,TRUE,TRUE,TRUE,1,east,public,5000,35,0,0,0,0,0,0,1500,15,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6500,14100,50,1,0,0,0,1,2,1,0,1,1,9500,0
FALSE,23000,4000,5000,0,FALSE,2000,FALSE,TRUE,TRUE,2,south,public,5000,55,5000,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,13600,120,0,0,0,0,0,2,2,0,2,2,9000,0
FALSE,30000,1900,9000,0,TRUE,8000,FALSE,TRUE,FALSE,3,north,public,0,0,0,0,0,0,0,0,3600,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3600,16900,12,1,0,0,0,1,4,0,0,0,0,10900,0
FALSE,25734,0,10000,0,TRUE,6587,FALSE,TRUE,TRUE,1,north,public,1000,15,7000,25,9000,25,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,4,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,15146.8,65,0,0,0,0,0,1,0,0,3,2,10000,0
FALSE,17850,1822,9800,0,TRUE,6000,FALSE,TRUE,TRUE,1,north,public,5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,15192,35,0,0,0,0,0,1,1,0,1,0,11622,0
FALSE,20000,0,7000,4000,TRUE,0,FALSE,TRUE,TRUE,1,north,public,3000,15,0,0,0,0,0,0,6000,40,3000,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,1,4,0,0,0,0,0,0,0,0,12000,11000,79,1,1,0,0,2,3,0,0,0,0,7000,2
FALSE,24510,7000,15000,4000,TRUE,20000,TRUE,TRUE,TRUE,3,north,public,5000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,26902,25,0,0,0,0,0,3,0,0,0,1,22000,0
FALSE,29000,0,10000,0,FALSE,0,FALSE,TRUE,TRUE,2,south,private,3000,25,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,15800,50,0,0,0,0,0,2,2,0,0,1,10000,0
TRUE,28000,6000,4000,0,FALSE,0,FALSE,TRUE,TRUE,1,north,public,3000,25,0,0,0,0,0,0,11000,80,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,14000,15600,105,1,0,0,0,1,2,0,1,0,1,10000,1
FALSE,50000,6000,6000,0,TRUE,6000,FALSE,TRUE,TRUE,1,north,private,7000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,22000,25,0,0,0,0,0,1,1,0,0,0,12000,0
FALSE,30000,0,20000,0,TRUE,4800,FALSE,TRUE,FALSE,0,north,public,0,0,0,0,0,0,0,0,5000,36,15000,28,6400,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,5,0,0,1,4,0,0,0,0,26400,26000,82,1,1,1,0,3,3,0,1,0,0,20000,2
TRUE,29350,5800,7000,3000,FALSE,0,FALSE,TRUE,TRUE,1,north,public,3000,35,0,0,0,0,0,0,13000,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,16000,18670,131,1,0,0,0,1,2,0,0,0,0,12800,1
FALSE,50000,6500,11000,3000,TRUE,17000,FALSE,TRUE,TRUE,1,north,private,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,27500,25,0,0,0,0,0,1,0,0,1,0,17500,0
FALSE,31000,1700,7000,0,TRUE,3000,FALSE,TRUE,TRUE,1,north,public,5000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,14900,45,0,0,0,0,0,1,1,0,1,0,8700,0
FALSE,28013,1575,5000,0,TRUE,0,FALSE,TRUE,TRUE,1,north,public,5000,35,9000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,12177.6,125,0,0,0,0,0,1,1,0,1,0,6575,0
TRUE,55000,5500,9000,10000,TRUE,10000,FALSE,TRUE,TRUE,4,north,private,5000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,25500,25,0,0,0,0,0,4,1,0,0,0,14500,0
TRUE,55045,4000,6000,0,TRUE,6000,FALSE,TRUE,TRUE,2,north,private,3000,15,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,21009,30,0,0,0,0,0,2,2,0,2,0,10000,0
TRUE,55000,4500,10000,3000,TRUE,8000,FALSE,TRUE,TRUE,1,north,private,7000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,25500,35,0,0,0,0,0,1,999,0,0,1,14500,0
TRUE,60000,4000,10000,7000,TRUE,10000,FALSE,TRUE,TRUE,2,north,private,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,26000,25,0,0,0,0,0,2,1,0,0,1,14000,0
FALSE,22384,4300,12000,0,FALSE,0,TRUE,TRUE,FALSE,0,north,public,0,0,0,0,0,0,0,0,16000,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,16000,20776.8,125,1,0,0,0,1,1,0,1,0,0,16300,1
FALSE,20000,4000,5000,0,TRUE,5000,FALSE,TRUE,FALSE,0,east,public,0,0,0,0,0,0,0,0,2000,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000,13000,16,1,0,0,0,1,1,0,1,0,0,9000,1
FALSE,50000,6000,10000,0,TRUE,10000,TRUE,TRUE,FALSE,0,north,private,0,0,0,0,0,0,0,0,7000,32,7000,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,999,4,0,0,0,0,0,0,0,0,14000,26000,46,1,1,0,0,2,2,0,1,0,0,16000,1000
FALSE,23000,5000,5000,0,TRUE,5000,FALSE,TRUE,TRUE,1,north,public,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,14600,15,0,0,0,0,0,1,0,0,1,0,10000,0
FALSE,23000,5000,5000,0,TRUE,5000,FALSE,TRUE,TRUE,1,north,public,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,14600,15,0,0,0,0,0,1,0,0,1,0,10000,0
FALSE,23000,5000,5000,0,TRUE,5000,FALSE,TRUE,TRUE,1,north,public,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,14600,15,0,0,0,0,0,1,0,0,1,0,10000,0
FALSE,26000,13000,10000,0,TRUE,13000,FALSE,TRUE,TRUE,2,north,public,3000,15,7000,0,0,0,0,0,3000,20,0,0,0,0,0,0,1,1,0,4,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,13000,28200,35,1,0,0,0,1,3,1,1,1,1,23000,1
TRUE,12000,4800,5000,0,TRUE,5000,FALSE,TRUE,TRUE,1,north,public,5000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,12200,5,0,0,0,0,0,1,0,0,0,0,9800,0
TRUE,11000,5000,12000,0,FALSE,0,TRUE,TRUE,TRUE,1,south,public,5000,5,0,0,0,0,0,0,22000,30,0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,27000,19200,35,1,0,0,0,1,2,1,1,1,1,17000,1
FALSE,30000,0,7000,0,TRUE,10000,FALSE,TRUE,TRUE,1,south,public,5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,13000,35,0,0,0,0,0,1,1,0,1,0,7000,0
TRUE,20000,6000,6000,4000,FALSE,0,FALSE,TRUE,TRUE,3,south,public,5000,5,3000,35,3000,35,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,16000,75,0,0,0,0,0,3,3,0,2,0,12000,0
FALSE,28000,7500,8000,0,TRUE,7500,FALSE,TRUE,TRUE,1,south,public,7000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,21100,15,0,0,0,0,0,1,1,0,1,0,15500,0
FALSE,33000,5000,10000,0,FALSE,10000,TRUE,TRUE,TRUE,2,south,public,3000,25,0,0,0,0,0,0,6000,32,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,9000,21600,57,1,0,0,0,1,3,1,0,1,0,15000,1
FALSE,29266,2125,7000,0,TRUE,7000,FALSE,TRUE,TRUE,1,south,public,0,35,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,14978.2,40,0,0,0,0,0,1,0,0,1,0,9125,0
TRUE,35476,5800,10000,0,TRUE,0,FALSE,TRUE,TRUE,1,south,public,5000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,22895.2,45,0,0,0,0,0,1,1,0,1,0,15800,0
TRUE,32000,3500,8000,0,TRUE,8000,FALSE,TRUE,TRUE,3,south,public,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,17900,25,0,0,0,0,0,3,1,0,0,0,11500,0
TRUE,11736,0,80000,0,TRUE,8000,TRUE,TRUE,TRUE,1,south,public,7000,35,3000,25,3000,15,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,1,4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,82347.2,75,0,0,0,0,0,1,2,0,2,3,80000,0
FALSE,51868,12500,7000,0,FALSE,0,TRUE,TRUE,TRUE,2,south,private,1000,15,3000,5,0,0,0,0,3200,8,11650,65.5,0,0,0,0,1,1,1,1,0,999,0,3,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,3,0,0,0,0,0,0,0,0,18850,29873.6,93.5,1,1,0,0,2,4,1000,1,1,1,19500,1
FALSE,32000,4000,6000,0,TRUE,8000,FALSE,TRUE,FALSE,0,south,public,0,0,0,0,0,0,0,0,130,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,130,16400,15,1,0,0,0,1,1,0,0,0,0,10000,1
FALSE,49000,2500,10000,0,TRUE,10000,FALSE,TRUE,TRUE,1,north,private,5000,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,22300,55,0,0,0,0,0,1,1,0,1,0,12500,0
FALSE,24000,0,8000,0,TRUE,5000,FALSE,TRUE,TRUE,1,north,public,5000,25,0,0,0,0,0,0,8000,60,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,13000,12800,85,1,0,0,0,1,2,0,0,0,0,8000,1
FALSE,30000,3500,7000,0,TRUE,12000,FALSE,TRUE,TRUE,1,south,public,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,16500,25,0,0,0,0,0,1,1,0,0,0,10500,0
FALSE,23000,2100,8000,6000,TRUE,8000,FALSE,TRUE,TRUE,2,north,public,5000,5,5000,5,0,0,0,0,9792,34,1400,7,0,0,0,0,0,1,0,5,1,1,0,5,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,3,0,0,0,0,0,0,0,0,21192,14700,51,1,1,0,0,2,4,2,1,1,0,10100,2
TRUE,15000,5000,10000,0,TRUE,5000,FALSE,TRUE,TRUE,1,east,public,5000,120,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,18000,125,0,0,0,0,0,1,0,0,0,1,15000,0
FALSE,59000,0,4500,500,TRUE,2000,FALSE,TRUE,TRUE,1,north,private,1000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,16300,25,0,0,0,0,0,1,1,0,1,0,4500,0
FALSE,32000,23100,5000,1250,TRUE,5000,FALSE,TRUE,TRUE,1,south,public,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,34500,15,0,0,0,0,0,1,1,0,1,1,28100,0
FALSE,24000,0,5000,0,TRUE,0,FALSE,TRUE,TRUE,1,north,public,5000,25,0,0,0,0,0,0,4400,6,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,9400,9800,31,1,0,0,0,1,2,1,0,1,1,5000,1
FALSE,23000,4000,6000,0,TRUE,2000,FALSE,TRUE,FALSE,0,south,public,0,0,0,0,0,0,0,0,4000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4000,14600,10,1,0,0,0,1,1,0,0,0,0,10000,1
TRUE,25000,6000,5000,5000,TRUE,5000,FALSE,TRUE,TRUE,1,north,public,5000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,16000,5,0,0,0,0,0,1,1,0,0,0,11000,0
FALSE,50000,3000,6000,2500,TRUE,6000,FALSE,TRUE,TRUE,2,north,private,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,19000,15,0,0,0,0,0,2,0,0,0,0,9000,0
FALSE,60000,30000,10000,0,FALSE,4000,TRUE,TRUE,TRUE,1,north,private,5000,45,5000,45,0,0,0,0,0,0,0,0,0,0,0,0,1,999,0,3,1,999,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,52000,90,0,0,0,0,0,1,1998,0,2,0,40000,0
TRUE,20000,6000,6000,4000,FALSE,0,FALSE,TRUE,TRUE,3,south,public,5000,5,3000,35,3000,35,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,16000,75,0,0,0,0,0,3,3,0,2,0,12000,0
